"FOR /100/ML.SUSP.IN
GLASS BOTTLE",225 MG+200 MG/5 ML.,معلق فموي,القنواتي,KANA-CID SUSP.
FOR /30/TAB.BLISTER,"500MG+8MG+30MG/C
AP.",أقراص,القنواتي,KANADINE EXTRA TAB.
FOR /20/TAB.BLISTER,500 MG+8 MG/TAB.,أقراص,القنواتي,KANADINE TAB.
"FOR /60/ML.SY.IN GLASS
BOTTLE",160 MG/5 ML.,شراب,القنواتي,KANADOL AL-KANAWATI SYRUP
"FOR /100/ML.SY.IN GLASS
BOTTLE",160 MG/5 ML.,شراب,القنواتي,KANADOL AL-KANAWATI SYRUP
FOR /20/TAB.BLISTER,25 MG/TAB.,أقراص,القنواتي,KANADREX-25 TAB.(EXP.)
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",200 MG/5 ML.,معلق فموي,القنواتي,KANAFLAGYL FORT SUSP.(EXP.)
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",125 MG/5 ML.,معلق فموي,القنواتي,KANAFLAGYL SUSP.
"FOR /30/G.VAG.GEL IN
ALU.TUBE",0.0075,جل مهبلي,القنواتي,KANAFLAGYL VAG.GEL (EXP.)
"FOR /50/G.VAG.GEL IN
ALU.TUBE",0.0075,جل مهبلي,القنواتي,KANAFLAGYL VAG.GEL (EXP.)
FOR /20/TAB.BLISTER,250 MG/TAB.,أقراص,القنواتي,KANAFLAGYL-250 TAB.(EXP.)
FOR /20/ TAB.BLISTER,500 MG/TAB.,أقراص,القنواتي,KANAFLAGYL-500 TAB.
FOR /50/TAB.BLISTER,5 MG/TAB.,أقراص,القنواتي,KANA-FOLIC TAB.
FOR /20/TAB.BLISTER,450 MG+35 MG/TAB.,أقراص,القنواتي,KANAGESIC TAB.
FOR /30/TAB.BLISTER,80 MG/TAB.,أقراص,القنواتي,KANA-KINZAL 80 TAB
FOR /20/CTD TAB.BLISTER,5 MG/CTD TAB.,أقراص ملبسة,القنواتي,KANALAX CTD TAB.
"FOR /30/CTD TAB.IN
PLASTIC CONTAINER",5 MG/CTD TAB.,أقراص ملبسة,القنواتي,KANALAX CTD TAB.
"FOR /15/ML.DROPS IN
PLASTIC BOTTLE",7.5 MG/1 ML.,نقط فموية,القنواتي,KANALAXIN DROPS
"FOR /30/ML.DROPS IN
GLASS BOTTLE",7.5 MG/1 ML.,نقط فموية,القنواتي,KANALAXIN DROPS
"FOR /45/G.VAG.CREAM IN
ALU.TUBE",0.01,كريم مهبلي,القنواتي,KANAMAZOLE VAG.CREAM
"FOR /30/G.VAG.CREAM IN
ALU.TUBE +APPLICATOR",0.01,كريم مهبلي,القنواتي,KANAMAZOLE VAG.CREAM
FOR /10/SUPP.STRIP,100 MG/SUPP.,تحاميل,القنواتي,KANAMETHACIN SUPP.
FOR /20/CTD TAB.BLISTER,MG/CTD TAB.,أقراص ملبسة,القنواتي,KANAMIDOL CTD TAB.
FOR /10/SUPP.STRIPS,"66.6MG+66.6MG+3.3M
G+66.3M",تحاميل,القنواتي,KANAPLEXXIL CHILDREN SUPP.
FOR /30/CAP.BLISTER,20 MG/CAP.,محافظ,القنواتي,KANAPRAZOLE-20 S.R.CAP.
FOR /30/CAP.BLISTER,40 MG/D.R.CAP.,محافظ,القنواتي,KANAPRAZOLE-40 S.R.CAP.
FOR /10/TAB.BLISTER,20 MG/TAB.,أقراص,القنواتي,KANAPRIL-20 TAB.
FOR /30/TAB.BLISTER,20 MG/TAB.,أقراص,القنواتي,KANAPRIL-20 TAB.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق فموي,القنواتي,KANAPROFEN-100 SUSP.
FOR /20/CTD TAB.BLISTER,400 MG/CTD TAB.,"بالفلم
أقراص ملبسة",القنواتي,KANAPROFEN-400 CTD TAB.(EXP.)
FOR /20/TAB.BLISTER,500 MG/TAB.,أقراص,القنواتي,KANASALAZIN TAB.
FOR /30/TAB.BLISTER,500 MG/TAB.,أقراص,القنواتي,KANASALAZIN TAB.
"FOR /30/ML.LOTION IN
PLASTIC BOTTLE",0.05 %+2 %,محلول,القنواتي,KANA-SALIZONE SCALP LOTION
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",200 MG+40 MG/5 ML.,معلق فموي,القنواتي,KANASAMTRIM SUSP
FOR /30/TAB.BLISTER,100 MG/TAB.,أقراص,القنواتي,KANASPIRIN-100 TAB.
FOR /30/TAB.BLISTER,325 MG/TAB.,أقراص,القنواتي,KANASPIRIN-325 TAB.
FOR /30/TAB.BLISTER,75 MG/TAB.,أقراص,القنواتي,KANASPIRIN-75 DISP
"FOR /20/G.CREAM IN
ALU.TUBE",10.000 000 IU/100G.,كريم,القنواتي,KANASTATIN CREAM
"FOR /40/G.CREAM IN
ALU.TUBE",10.000 000 IU/100G.,كريم,القنواتي,KANASTATIN CREAM
"FOR /60/ML.ORAL DROP IN
GLASS BOTTLE",100000 IU/ML.,نقط فموية,القنواتي,KANASTATIN ORAL DROP.
FOR /20/TAB.BLISTER,500 000 IU/TAB.,أقراص,القنواتي,KANASTATIN TAB.
FOR /12/VAG.TAB.BLISTER,100 000 IU/VAG.TAB.,أقراص مهبلية,القنواتي,KANASTATIN VAG.TAB.
FOR /20/TAB.BLISTER,100 MG/TAB.,أقراص,القنواتي,KANA-SULIDE TAB.
FOR /10/SACHETS,500 MG/SACHET,ظروف,القنواتي,KANAVIT C SACHET
"FOR /25/ML.ORAL DROP IN
PLASTIC CONTAINER",400 IU/1 ML.,نقط فموية,القنواتي,KANAVIT D3 DROPS (EXP.)
"FOR /50/ML.ORAL DROP IN
PLASTIC CONTAINER",400 IU/1 ML.,نقط فموية,القنواتي,KANAVIT D3 DROPS (EXP.)
PLASTIC,,أقراص ملبسة,القنواتي,
FOR /30/CTD TAB.BLISTER,"10MG+6MG+5MG
+10MCG",أقراص ملبسة,القنواتي,"KANAVIT.B.COMPLEX CTD
TAB."
"FOR /30/G.CREAM IN
ALU.TUBE",0.00025,كريم,القنواتي,KANAVITA 0.025 % CREAM
FOR /20/TAB.BLISTER,300 MG/TAB.,أقراص,القنواتي,KANAVIT-B1 TAB.
FOR /30/TAB.BLISTER,300 MG/TAB.,أقراص,القنواتي,KANAVIT-B1 TAB.
"FOR /15/ML.ORAL DROP IN
GLASS BOTTLE",100 MG/ML.,نقط فموية,القنواتي,"KANAWATI KANADOL ORAL
DROPS"
"FOR /30/ML.ORAL DROPS
IN GLASS BOTTLE",100 MG/ML.,نقط فموية,القنواتي,"KANAWATI KANADOL ORAL
DROPS"
FOR /10/SUPP.STRIPS,250 MG/SUPP.,تحاميل,القنواتي,KANAWATI KANADOL-250 SUPP.
FOR /20/TAB.BLISTER,500 MG/TAB.,أقراص,القنواتي,KANAWATI KANADOL-500 TAB.
FOR /500/TAB.BLISTER,500 MG/TAB.,أقراص,القنواتي,KANAWATI KANADOL-500 TAB.
FOR /20/TAB.BLISTER,200 MG+200 MG/TAB.,أقراص,القنواتي,KANAWATI-ANTACID TAB.
FOR /60/TAB.BLISTER,200 MG+200 MG/TAB.,أقراص,القنواتي,KANAWATI-ANTACID TAB.
FOR /100/TAB.BLISTER,200 MG+200 MG/TAB.,أقراص,القنواتي,KANAWATI-ANTACID TAB.
FOR /500/TAB.BLISTER,200 MG+200 MG/TAB.,أقراص,القنواتي,KANAWATI-ANTACID TAB.
FOR /20/TAB.BLISTER,500 MG+25 MG/TAB.,أقراص,القنواتي,"KANAWATI-KANADOL NIGHT
TAB."
FOR /500/TAB.BLISTER,500 MG+25 MG/TAB.,أقراص,القنواتي,"KANAWATI-KANADOL NIGHT
TAB."
"FOR /100/ML.SY.IN GLASS
BOTTLE",120 MG/5 ML.,شراب,القنواتي,KANAWATI-KANADOL SYRUP
"FOR /60/ML.SY.IN GLASS
BOTTLE",120 MG/5 ML.,شراب,القنواتي,KANAWATI-KANADOL SYRUP
FOR /10/SUPP.STRIPS,325 MG/SUPP.,تحاميل,القنواتي,KANAWATI-KANADOL-325 SUPP.
"FOR
/20/CHEW.TAB.BLISTER",80 MG/CHEW TAB.,أقراص للمضغ,القنواتي,"KANAWATI-KANADOL-80
CHEW.TAB."
"FOR /30/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق فموي,القنواتي,KANAZOL SUSP.
FOR /6/TAB.BLISTER,100 MG/TAB.,أقراص,القنواتي,KANAZOL TAB.
FOR /10/TAB.BLISTER,100 MG/TAB.,أقراص,القنواتي,KANAZOL TAB.
FOR /20/TAB.BLISTER,400 MG/TAB.,أقراص,القنواتي,KANA-ZOVAK 400 TAB.
"FOR /40/SACHETS OF
16.505 G.","3.65g + 12.5g + 5mg /
sachets",ظروف,القنواتي,LAXOL SACHETS
"FOR /2/SACHETS OF 16.505
G.","3.65g + 12.5g + 5mg /
sachets",ظروف,القنواتي,LAXOL SACHETS
TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,القنواتي,LIPOZOL-10 CTD TAB.
FOR /20/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,القنواتي,LIPOZOL-10 CTD TAB.
FOR /10/CTD TAB.BLISTER,20 MG/CTD TAB.,أقراص ملبسة,القنواتي,LIPOZOL-20 CTD TAB.
FOR /20/CTD TAB.BLISTER,20 MG/CTD TAB.,أقراص ملبسة,القنواتي,LIPOZOL-20 CTD TAB.
FOR /20/CTD TAB.BLISTER,40 MG/CTD TAB.,أقراص ملبسة,القنواتي,LIPOZOL-40 CTD TAB.
"FOR /100/CHEW.TAB.IN
PLASTIC CONTAINER",311 MG/CHEW.TAB.,أقراص للمضغ,القنواتي,MAGNESIA
FOR /20/CHEW.TAB.STRIP,100 MG/TAB.,أقراص للمضغ,القنواتي,MALGINE ENF.CHEW.TAB.
"FOR /10/CTD
TAB.ALU.ALU.","875MG+125MG/CTD
TAB.",أقراص ملبسة,القنواتي,MEGACLAV-1000 CTD TAB.
"FOR /75/ML.SUSP.IN
GLASS BOTTLE","600 MG+42.9 MG/5
ML.",معلق جاف,القنواتي,MEGACLAV-600 DRY SYRUP
"FOR /125/ML.SUSP.IN
GLASS BOTTLE","600 MG+42.9 MG/5
ML.",معلق جاف,القنواتي,MEGACLAV-600 DRY SYRUP
"FOR /60/ML.SUSP.IN
GLASS BOTLLE","600 MG+42.9 MG/5
ML.",معلق جاف,القنواتي,MEGACLAV-600 DRY SYRUP
"FOR /20/CTD
TAB.ALU.ALU.","500MG+125MG/CTD
TAB.",أقراص ملبسة,القنواتي,MEGACLAV-625 CTD TAB.
"FOR /100/ML.SY.IN GLASS
BOTTLE",50 MG+30 MG/5ML.,شراب,القنواتي,NEW-PHILLIN SYRUP
FOR /30/TAB.BLISTER,10 MG/TAB.,أقراص,القنواتي,NORVAMIL-10
FOR /30/TAB.BLISTER,5 MG/TAB.,أقراص,القنواتي,NORVAMIL-5 TAB.
FOR /30/CTD TAB.BLISTER,TAB.,أقراص ملبسة,القنواتي,NORVARTAN 160/5 F.CTD TAB.
"FOR /30/F.CTD
TAB.BLISTER","160MG+5MG+12.5MG/
CTD TAB.",أقراص ملبسة,القنواتي,"NORVARTAN PLUS 160/5/12.5
F.CTD TAB."
FOR /20/TAB.BLISTER,100 MG/TAB.,أقراص,القنواتي,OGEN-100 TAB.
FOR /20/TAB.BLISTER,25 MG/TAB.,أقراص,القنواتي,OGEN-25 TAB.
FOR /20/TAB.BLISTER,50 MG/TAB.,أقراص,القنواتي,OGEN-50 TAB.
FOR /10/CTD TAB.BLISTER,75 MG/CTD TAB.,أقراص ملبسة,القنواتي,PLATINOX CTD TAB.
FOR /30/CTD TAB.BLISTER,75 MG/CTD TAB.,أقراص ملبسة,القنواتي,PLATINOX CTD TAB.
FOR /14/CTD TAB.BLISTER,250 MG/CTD TAB.,أقراص ملبسة,القنواتي,RAPICLAR-250 CTD TAB
FOR /15/CTD TAB.BLISTER,250 MG/CTD TAB.,أقراص ملبسة,القنواتي,RAPICLAR-250 CTD TAB
FOR /10/SUPP.STRIP,15 MG/SUPP.,تحاميل,القنواتي,ROMACALM-15 SUPP.
FOR /20/TAB.BLISTER,15 MG/TAB.,أقراص,القنواتي,ROMACALM-15 TAB.
FOR /10/SUPP.STRIP,7.5 MG/SUPP.,تحاميل,القنواتي,ROMACALM-7.5 SUPP.
FOR /20/TAB.BLISTER,7.5 MG/TAB.,أقراص,القنواتي,ROMACALM-7.5 TAB.
FOR /20/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,القنواتي,SPASMADAY CTD TAB.(EXP.)
FOR /20/CTD TAB.BLISTER,"500 MG+50 MG/CTD
TAB","ملبسة
مضغوطات",القنواتي,SUPERGESIC CTD TAB.
"FOR /500/CTD
TAB.BLISTER","500 MG+50 MG/CTD
TAB","ملبسة
مضغوطات",القنواتي,SUPERGESIC CTD TAB.
"FOR /30/G.CREAM IN
ALU.TUBE",0.05 %+1 %,كريم,القنواتي,TRIMASONE CREAM
FOR /20/TAB.BLISTER,100 MG/TAB.,أقراص,القنواتي,TRIO-PHILLIN 100 TAB.
FOR /20/TAB.BLISTER,200 MG/TAB.,أقراص,القنواتي,TRIO-PHILLIN 200 TAB.
FOR /6/SACHETS,4.69G+4.21G+0.1G,ظروف,القنواتي,URALINE FORTE SACHETS
FOR /10/SACHETS,"1.76G++0.89G+0.63G+
0.72G",ظروف,القنواتي,URALINE SACHETS
FOR /30/TAB.BLISTER,25 MG/TAB.,أقراص,القنواتي,VENEXOR-25 TAB.
FOR /30/TAB.BLISTER,50 MG/TAB.,أقراص,القنواتي,VENEXOR-50 TAB.
FOR /30/TAB.BLISTER,75 MG/TAB.,أقراص,القنواتي,VENEXOR-75 TAB.
FOR /6/CHEW.TAB.STRIP,100 MG/CHEW.TAB.,أقراص للمضغ,القنواتي,VERMEZOL CHEW.TAB.
FOR /10/SUPP.STRIPS,100 MG/SUPP.,تحاميل,القنواتي,VOLTARENO -100 SUPP.
FOR /10/SUPP.STRIPS,12.5 MG/SUPP.,تحاميل,القنواتي,VOLTARENO -12.5 SUPP.
FOR /10/SUPP.STRIP,50 MG/SUPP.,تحاميل,القنواتي,VOLTARENO -50 SUPP.
FOR /20/CTD TAB.BLISTER,25 MG/CTD TAB.,أقراص ملبسة,القنواتي,VOLTARENO-25 CTD TAB.
TAB.BLISTER,50 MG/CTD TAB.,أقراص ملبسة,القنواتي,VOLTARENO-50 CTD TAB.
FOR /30/CTD TAB.BLISTER,50 MG/CTD TAB.,أقراص ملبسة,القنواتي,VOLTARENO-50 CTD TAB.
FOR /20/CTD TAB.BLISTER,50 MG/CTD TAB.,أقراص ملبسة,القنواتي,ZALTRADOL CTD TAB.
"FOR /15/ML.SUSP.IN
GLASS BOTTLE",100 MG/5 ML.,معلق جاف,القنواتي,ZITROMAXINE-100 DRY SYRUP
"FOR /22.5/ML.SUSP.IN
GLASS BOTTLE",200 MG/5 ML.,معلق جاف,القنواتي,ZITROMAXINE-200 DRY SYRUP
"FOR /30/ML.SUSP.IN
GLASS BOTTLE",200 MG/5 ML.,معلق جاف,القنواتي,ZITROMAXINE-200 DRY SYRUP
"FOR /15/ML.SUSP.IN
GLASS BOTTLE",200 MG/5 ML.,معلق جاف,القنواتي,ZITROMAXINE-200 DRY SYRUP
FOR /6/CAP.BLISTER,250 MG/CAP.,محافظ,القنواتي,ZITROMAXINE-250 CAP.
FOR /3/CTD TAB.BLISTER,500 MG/CTD TAB.,أقراص ملبسة,القنواتي,ZITROMAXINE-500 CTD TAB.
FOR /6/CTD TAB.BLISTER,500 MG/CTD TAB.,أقراص ملبسة,القنواتي,ZITROMAXINE-500 CTD TAB.
FOR /20/CTD TAB.BLISTER,40 MG/CTD TAB.,أقراص ملبسة,الما,ALMACOL CTD TAB.
"FOR /20/TAB.BLISTER
(PVDC)","10 MG+10
MG/D.R.TAB.",أقراص متأخرة التحرر,الما,ALMADOXINE D.R.TAB.
FOR /10/TAB.BLISTER,30 MG+600 MG/TAB.,أقراص,الما,ALMAFEN D-M S.R.TAB.
FOR /250/TAB.BLISTER,30 MG+600 MG/TAB.,أقراص,الما,ALMAFEN D-M S.R.TAB.
FOR /30/TAB.BLISTER,30 MG+600 MG/TAB.,أقراص,الما,ALMAFEN D-M S.R.TAB.
FOR /30/TAB.BLISTER,600 MG/TAB.,أقراص,الما,ALMAFEN S.R.TAB.
FOR /10/TAB.BLISTER,600 MG/TAB.,أقراص,الما,ALMAFEN S.R.TAB.
FOR /250/TAB.BLISTER,600 MG/TAB.,أقراص,الما,ALMAFEN S.R.TAB.
FOR /20/TAB.BLISTER,200 MG+200 MG/TAB.,أقراص,الما,ALMAFEN-G TAB.
FOR /250/TAB.BLISTER,200 MG+200 MG/TAB.,أقراص,الما,ALMAFEN-G TAB.
FOR /10/TAB.BLISTER,200 MG+200 MG/TAB.,أقراص,الما,ALMAFEN-G TAB.
FOR /20/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,الما,ALMAFLOX-10 CTD TAB.
FOR /20/TAB.BLISTER,25 MG/TAB.,أقراص,الما,ALMAID TAB.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE","200MG+200MG+20MG
/5ML",معلق فموي,الما,ALMANTA SUSP.
"FOR /14/CAP.BLISTER
P.V.D.C.",20 MG/CAP.,محافظ مديدة التحرر,الما,ALMAPRAZOL-20 S.R.CAP.
"FOR /20/CAP.BLISTER
P.V.D.C.",20 MG/CAP.,محافظ مديدة التحرر,الما,ALMAPRAZOL-20 S.R.CAP.
"FOR /14/CAP.BLISTER
P.V.D.C.",40 MG/D.R.CAP.,محافظ مديدة التحرر,الما,ALMAPRAZOL-40 S.R.CAP.
FOR /20/TAB.BLISTER,10 MG/TAB.,أقراص,الما,ALMAPRIL-10 TAB.
FOR /20/TAB.BLISTER,20 MG/TAB.,أقراص,الما,ALMAPRIL-20 TAB.
FOR /20/TAB.BLISTER,40 MG/TAB.,أقراص,الما,ALMAPRIL-40 TAB.
FOR /20/TAB.BLISTER,"10 MG+12.5
MG/TAB.",أقراص,الما,ALMAPRIL-D 10 TAB.
FOR /20/TAB.BLISTER,"20 MG+12.5
MG/TAB.",أقراص,الما,ALMAPRIL-D 20 TAB.
"FOR /100/ML.ELIXIR IN
GLASS BOTTLE",1 MG+ 50 MG/5 ML.,شراب,الما,ALMATAMOL-1/50 SYRUP
FOR /20/CAP.BLISTER,2 MG+100MG/CAP.,محافظ,الما,ALMATAMOL-2/100 CAP.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",100 MG+125 MG/5ML.,معلق فموي,الما,DILOXAZOL
FOR /30/TAB.BLISTER,200 MG+250 MG/TAB.,أقراص,الما,DILOXAZOL TAB.
FOR /20/TAB.BLISTER,15 MG/TAB.,أقراص,الما,MELOXICAM-15 TAB.
FOR /20/TAB.BLISTER,7.5 MG/TAB.,أقراص,الما,MELOXICAM-7.5 TAB.
FOR/20/TAB.BLISTER,100 MG/TAB.,أقراص,الما,PASFORONE TAB.
FOR /20/TAB.BLISTER,"160MG+200MG+32MG
/TAB",أقراص,الما,POLYPAIN TAB.
"FOR /50/LOZENGES
BLISTER",10 MG/LOZENGE,أقراص مص,الما,ALMAFUNG LOZENGES
FOR /20/TAB.BLISTER,350 MG/TAB.,أقراص,الما,ALMAPIRIDOL TAB.
FOR /14/CAP.BLISTER,20 MG/CAP.,محافظ,الما,ALMAPRAZOL-20 S.R.CAP.
"FOR /20/CAP.BLISTER
P.V.D.C.",40 MG/D.R.CAP.,محافظ,الما,ALMAPRAZOL-40 S.R.CAP.
FOR /30/TAB.BLISTER,15 MG/TAB.,أقراص,الما,KATAZONA-15 TAB.
FOR /30/TAB.BLISTER,30 MG/TAB.,أقراص,الما,KATAZONA-30 TAB.
FOR /30/TAB.BLISTER,45 MG/TAB.,أقراص,الما,KATAZONA-45 TAB.
"FOR /15/G.CREAM IN
ALU.TUBE",0.02,كريم,المتحدة,ALLIED FUCITULL CREAM
FOR /10/DRESSINGS,"30
MG/DRESSING/(10*30
CM)",شاش طبي,المتحدة,ALLIED FUCITULLE
FOR /10/DRESSINGS,"90
MG/DRESSING/(10*30
CM)",شاش طبي,المتحدة,ALLIED FUCITULLE(10*30CM)
,100 MCG/DOSE,بخة محددة,المتحدة,ALLIED SALBUTAMOL SPRAY
FOR /1/CAP.BLISTER,125 MG/CAP.,محافظ,المتحدة,APREMAND-125 CAP.
,,محافظ,المتحدة,APREMAND-80 CAP.
"FOR /200/DOSES IN
PRESSURIZRD CONTAINER",100 MCG/DOSE,بخة محددة,المتحدة,AZMALIMIT SP
"FOR /200/DOSES IN
ALU.PRESSURIZED
CONTAINER",200 MCG/DOSE,بخة محددة,المتحدة,AZMALIMIT-200 IN
"FOR /30/G.CREAM IN
LAMINATE TUBE",0.0005,كريم,المتحدة,DERMATAZOL CREAM.
"FOR /15/G.CREAM IN
ALU.TUBE",0.05 %+1 %,كريم,المتحدة,DOISTOPIC CREAM
"FOR /20/G.GEL IN
ALU.TUBE",0.01,جل,المتحدة,FAST RELAX GEL
"FOR /50/G.GEL IN
ALU.TUBE",0.01,جل,المتحدة,FAST RELAX GEL
"FOR /120/DOSES IN
PRESSURIZED CONTAINER","125 MCG+6
MCG/DOSE",بخة محددة,المتحدة,FLUTIROLE -125/6 SPRAY INHALER
"FOR /120/DOSES IN
PRESSURIZED CONTAINER","250 MCG+6
MCG/DOSE",بخة محددة,المتحدة,FLUTIROLE -250/6 SPRAY INHALER
"FOR /15/G.CREAM IN
ALU.TUBE",0.1 %+2 %,كريم,المتحدة,FUCITULLE B
"FOR /200/DOSES IN
ALU.PRESSURIZED
CONTAINER",17 MCG/DOSE,بخة محددة,المتحدة,IPRASMA
"FOR /200/DOSES IN
ALU.PRESSURIZED
CONTAINER",MCG/DOSE,بخة محددة,المتحدة,IPRATAMOL
"FOR /200/DOSES IN
ALU.PRESSURIZED
CONTAINER",MCG/DOSE,بخة محددة,المتحدة,IPRATAMOL
"FOR /50/G.GEL IN
ALU.TUBE",25 MG/G.,جل,المتحدة,KETOFLEX
FOR /500/CAP.BLISTER,2 MG/CAP.,محافظ,المتحدة,LOPY
FOR /20/CAP.BLISTER,2 MG/CAP.,محافظ,المتحدة,LOPY
FOR /100/CAP.BLISTER,2 MG/CAP.,محافظ,المتحدة,LOPY
"FOR /15/G.CREAM IN
ALU.TUBE",0.001,كريم,المتحدة,"MOMETASONE ALLIED
CREAM"
"FOR /15/G.CREAM IN
ALU.TUBE",0.02,كريم,المتحدة,NAZOL***-CREAM
"FOR /15/ML.NASAL SPRAY
IN
PLASTIC CONTAINER",0.5 MG/ML.,بخاخ انفي,المتحدة,SINUSAL
"FOR /30/ML.LOTION IN
GLASS
BOTTLE",0.01,محلول,المتحدة,SORIX
"FOR /35/G.CREAM IN
LAMINATE TUBE",0.0005,كريم,المتحدة,TRETINOIN ALLIED CREAM
"CARTON BOX WITH /2/
CAP TAB.BLISTER",80 MG /CAP,محافظ,المتحده,APREMAND 80
"FOR /15/G.CREAM IN
ALU.TUBE",0.00064,كريم,المتحده,BETAMETHASONE ALLIED CREAM
"FOR /25/ML.SOLU.IN
GLASS BOTTLE",0.01,محلول,المتحده,CLINDATOPIC
"FOR /25/G.GEL IN
ALU.TUBE",1 %+5 %,جل,المتحده,CLINDAXIDE GEL
"FOR /100/ML.SY.IN GLASS
BOTTLE",2.5 MG+10 MG/5ML.,شراب,المتوسط,ACTIFERIN SYR
FOR /20/TAB.BLISTER,2.5 MG+10 MG/TAB.,أقراص,المتوسط,ACTIFERIN TAB
"FOR /100/ML.SURUP IN
GLASS BOTTLE",15 MG/5 ML.,شراب,المتوسط,AMBROXYL SYRUP
FOR /20/CTD TAB.BLISTER,10 MG/CTD TAB.,أقراص ملبسة,المتوسط,ANAFRANIL-10 CTD TAB.
FOR /20/CTD TAB.BLISTER,25 MG/CTD TAB.,أقراص ملبسة,المتوسط,ANAFRANIL-25 CTD TAB.
FOR /6/CAP.BLISTER,250 MG/CAP.,محافظ,المتوسط,AZITRO MED-250 CAP.
"FOR /60/ML.SUSP.IN
GLASS BOTTLE",200 MG+40 MG/5 ML.,معلق فموي,المتوسط,BACTRIM SUSP.
"FOR /100/ML.SUSP.IN
GLASS BOTTLE",200 MG+40 MG/5 ML.,معلق فموي,المتوسط,BACTRIM SUSP.
FOR /50/CTD TAB.BLISTER,81 MG/CTD TAB.,أقراص ملبسة,المتوسط,CARDIOSPIRIN S.R.CTD TAB.
FOR /20/CTD TAB.BLISTER,50 MG/CTD TAB.,أقراص ملبسة,المتوسط,CATAFLAM-50 CTD TAB.
FOR /10/CTD TAB.BLISTER,50 MG/CTD TAB.,أقراص ملبسة,المتوسط,CATAFLAM-50 CTD TAB.
"FOR /100/ML.SY.IN GLASS
BOTTLE","2MG+4MG+10M
G/5ML.",شراب,المتوسط,CEMO CODEINE SYRUP
"FOR /60/ML.SY.IN GLASS
BOTTLE",0.5 MG/5 ML.,شراب,المتوسط,DEXATRONE SYRUP
"FOR /100/ML.SY.IN GLASS
BOTTLE",0.5 MG/5 ML.,شراب,المتوسط,DEXATRONE SYRUP
FOR /20/TAB.BLISTER,0.5 MG/TAB.,أقراص,المتوسط,DEXATRONE TAB.
FOR /20/CTD TAB.BLISTER,7.5 MG/CTD TAB.,أقراص ملبسة,المتوسط,DORMICUM CTD TAB.
FOR /20/TAB.BLISTER,25 MG/TAB.,أقراص,المتوسط,ESIDREX TAB.
FOR /10/CAP.BLISTER,4 MG/CAP.,محافظ متأخرة التحرر,المتوسط,FENISTIL 24 S.R.CAP.
"FOR /20/G.GEL IN
ALU.TUBE",0.001,جل,المتوسط,FENISTIL GEL
"FOR /15/ML.DROP IN
GLASS BOTTLE",1 MG/1 ML.,نقط فموية,المتوسط,FENISTIL ORAL DROP
,80 MG/1 ML.,نقط فموية,المتوسط,FEVRALE ORAL DROPS
FOR /5/SUPP.STRIP,1 G/SUPP.,تحاميل,المتوسط,GLYCERIN MPI-1 SUPP.
FOR /10/SUPP.STRIPS,1 G/SUPP.,تحاميل,المتوسط,GLYCERIN MPI-1 SUPP.
FOR /5/SUPP.STRIPS,2 G/SUPP.,تحاميل,المتوسط,GLYCERIN MPI-2 SUPP.
FOR /10/SUPP.STRIPS,2 G/SUPP.,تحاميل,المتوسط,GLYCERIN MPI-2 SUPP.
FOR /20/CAP.BLISTER,2 MG/CAP.,محافظ,المتوسط,IDIUM CAP.
FOR /400/CAP.BLISTER,2 MG/CAP.,محافظ,المتوسط,IDIUM CAP.
FOR /40/TAB.BLISTER,10 MG/TAB.,أقراص,المتوسط,INDERALMED 10
FOR /30/TAB.BLISTER,40 MG/TAB.,أقراص,المتوسط,INDERALMED 40
FOR /30/CAP.BLISTER,25 MG/CAP.,محافظ,المتوسط,INDOMODE CAP.
FOR /400/CAP.BLISTER,25 MG/CAP.,محافظ,المتوسط,INDOMODE CAP.
FOR /5/SUPP.STRIPS,100 MG/SUPP.,تحاميل,المتوسط,INDOMODE-100 SUPP.
FOR /10/SUPP.STRIP,100 MG/SUPP.,تحاميل,المتوسط,INDOMODE-100 SUPP.
FOR /20/CAP.BLISTER,75 MG/CAP.,محافظ,المتوسط,INDOMODE-75 RETARD CAP.
FOR /20/CAP.BLISTER,1.5 MG/CAP.,محافظ,المتوسط,LEXOTAN-1.5 CAP.
FOR /20/CAP.BLISTER,3 MG/CAP.,محافظ,المتوسط,LEXOTAN-3 CAP.
FOR /30/CAP.BLISTER,12.5 MG+5 MG/CAP.,محافظ,المتوسط,LIMBITROL CAP.
FOR /30/CAP.BLISTER,12.5 MG+5 MG/CAP.,محافظ,المتوسط,LIMBITROL CAP.
FOR /20/TAB.BLISTER,5 MG/TAB.,أقراص,المتوسط,MEDAFOLIN-5 TAB.
