3866,Amicloxan 250 _ 60ml,250,60ml,22,38,ampicillin 125mg+cloxacillin 125mg / 5ml,مضادات العوامل الإنتانية,"إنتانات(الطرق التنفسية العلوية والسفلية، البولية التناسلية، العظمية، الهضمية، الجلد والأنسجة الرخوة، الحوض، مابعد العمليات الجراحية)، إنتانات الأذن والأنف والحنجرة، تجرثم الدم، إنتان السحايا، التهاب شغاف القلب الجرثومي [للكبار 500 ملغ - 1غ كل 4-6 ساعات،","إسهال، سوء الهضم، شرى، طفح","القصور الكلوي، ابيضاض الدم اللمفاوي، الحمل، الإرضاع، الصرع، نقص المناعة المكتسبة، يؤثر على بعض الاختبارات الحيوية(تفاعل كومبس، SGOT-SGPT، الإستريول)","البروبنسيد، الألوبورينول، مانعات الحمل الفموية، مضادات التخثر الفموية، الميتوتريكسات، السيفالوسبورينات"
3867,Amicloxan 250 _ 100ml,250,100ml,22,38,ampicillin 125mg+cloxacillin 125mg / 5ml,مضادات العوامل الإنتانية,"إنتانات(الطرق التنفسية العلوية والسفلية، البولية التناسلية، العظمية، الهضمية، الجلد والأنسجة الرخوة، الحوض، مابعد العمليات الجراحية)، إنتانات الأذن والأنف والحنجرة، تجرثم الدم، إنتان السحايا، التهاب شغاف القلب الجرثومي [للكبار 500 ملغ - 1غ كل 4-6 ساعات،","إسهال، سوء الهضم، شرى، طفح","القصور الكلوي، ابيضاض الدم اللمفاوي، الحمل، الإرضاع، الصرع، نقص المناعة المكتسبة، يؤثر على بعض الاختبارات الحيوية(تفاعل كومبس، SGOT-SGPT، الإستريول)","البروبنسيد، الألوبورينول، مانعات الحمل الفموية، مضادات التخثر الفموية، الميتوتريكسات، السيفالوسبورينات"
3868,Maxipen 250 _ 60ml,250,60ml,22,39,amoxicillin 125mg+flucloxacillin 125mg / 5 ml,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، الأذن والأنف والحنجرة، الجلد والأنسجة الرخوة، الدم، البريتوان، الجهاز الهضمي، الجهاز البولي والتناسلي، السحايا، العظم والنقي، التامور وشغاف القلب)، السيلان البني،الصدمة السمية، الوقاية من الإنتان بعد العمل الجراحي","إسهال، عسر الهضم، طفح، أعراض تحسسية، اضطرابات دموية، اضطرابات كبدية","الحمل، الإرضاع، القصور الكلوي، الرضع المصابين باليرقان، البورفيريا","البروبنسيد، الألوبورينول، الكلورامفينيكول، مانعات الحمل الفموية"
3869,Maxipen 250 _ 100ml,250,100ml,22,39,amoxicillin 125mg+flucloxacillin 125mg / 5 ml,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، الأذن والأنف والحنجرة، الجلد والأنسجة الرخوة، الدم، البريتوان، الجهاز الهضمي، الجهاز البولي والتناسلي، السحايا، العظم والنقي، التامور وشغاف القلب)، السيلان البني،الصدمة السمية، الوقاية من الإنتان بعد العمل الجراحي","إسهال، عسر الهضم، طفح، أعراض تحسسية، اضطرابات دموية، اضطرابات كبدية","الحمل، الإرضاع، القصور الكلوي، الرضع المصابين باليرقان، البورفيريا","البروبنسيد، الألوبورينول، الكلورامفينيكول، مانعات الحمل الفموية"
3870,Distaclor 250 _ 60ml,250,60ml,22,26,cefaclor 250mg / 5ml,مضادات العوامل الإنتانية,"إنتانات(الطرق الصفراوية، الجهاز التنفسي، الجهاز البولي، الجلد والأنسجة الرخوة، الأذن والحنجرة) [للكبار 1-4 غ /يوم على 2-3 جرعات، الأطفال 20-40 ملغ/كغ /يوم على 2-3 جرعات]","إسهال، التهاب الكبد، اضطراب وظائف الكلية، أعراض تحسسية","الحمل، الإرضاع، القصور الكلوي",البروبنسيد
3871,Duricef 250 _ 60ml,250,60ml,22,26,cefadroxil 250mg / 5ml,مضادات العوامل الإنتانية,"إنتانات (الطرق الصفراوية، الجهاز التنفسي، البولي، الجلد، الكبد، الجهاز الهضمي) [للكبار 2-3 غرام/يوم، للأطفال 25 ـ 50 ملغ/ كغ /يوم على جرعات]","اضطرابات هضمية، أعراض تحسسية","المرضى المتحسسين من البنسيلينات، الحمل، مراقبة وظيفة الكلية عند مرضى القصور الكلوي، قد يؤدي الاستعمال المديد لنمو الفطور، قد يتداخل مع الاختبارات المخبرية للغلوكوز في البول",البروبنسيد
3872,Tepmycin 100 _ 100ml,100,100ml,22,28,linezolid 100mg / 5ml,,,,,
3873,Oraclor 125 _ 60ml,125,60ml,22,28,cefaclor 125mg / 5ml,,,,,
3874,Oraclor 250 _ 60ml,250,60ml,22,28,cefaclor 250mg / 5ml,,,,,
3875,Ampicloxame 250 _ 60ml,250,60ml,22,39,ampicillin 125mg+cloxacillin125mg / 5ml,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، البولية التناسلية، العظمية، الهضمية، الجلد والأنسجة الرخوة، الحوض، مابعد العمليات الجراحية)، إنتانات الأذن والأنف والحنجرة، تجرثم الدم، إنتان السحايا، التهاب شغاف القلب الجرثومي [للكبار 500 ملغ - 1غ كل 4-6 ساعات،","إسهال، سوء الهضم، شرى، طفح","القصور الكلوي، ابيضاض الدم اللمفاوي، الحمل، الإرضاع، الصرع، نقص المناعة المكتسبة، يؤثر على بعض الاختبارات الحيوية (تفاعل كومبس، SGOT-SGPT، الإستريول)","البروبنسيد، الألوبورينول، مانعات الحمل الفموية، مضادات التخثر الفموية، الميتوتريكسات، السيفالوسبورينات"
3876,Ampicloxame 250 _ 100ml,250,100ml,22,39,ampicillin 125mg+cloxacillin 125mg / 5ml,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، البولية التناسلية، العظمية، الهضمية، الجلد والأنسجة الرخوة، الحوض، مابعد العمليات الجراحية)، إنتانات الأذن والأنف والحنجرة، تجرثم الدم، إنتان السحايا، التهاب شغاف القلب الجرثومي [للكبار 500 ملغ - 1غ كل 4-6 ساعات،","إسهال، سوء الهضم، شرى، طفح","القصور الكلوي، ابيضاض الدم اللمفاوي، الحمل، الإرضاع، الصرع، نقص المناعة المكتسبة، يؤثر على بعض الاختبارات الحيوية (تفاعل كومبس، SGOT-SGPT، الإستريول)","البروبنسيد، الألوبورينول، مانعات الحمل الفموية، مضادات التخثر الفموية، الميتوتريكسات، السيفالوسبورينات"
3877,Amoxipen 250 _ 100ml,250,100ml,22,38,amoxicillin 125mg+flucloxacillin 125mg / 5ml,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، الأذن والأنف والحنجرة، الجلد والأنسجة الرخوة، الدم، البريتوان، الجهاز الهضمي، الجهاز البولي والتناسلي، السحايا، العظم والنقي، التامور وشغاف القلب)، السيلان البني، الصدمة السمية، الوقاية من الإنتان بعد العمل الجراح","إسهال، عسر الهضم، طفح، أعراض تحسسية، اضطرابات دموية، اضطرابات كبدية","لحمل، الإرضاع، القصور الكلوي، الرضع المصابين باليرقان، البورفيريا","البروبنسيد، الألوبورينول، الكلورامفينيكول، مانعات الحمل الفموية"
3878,Amoxipen 250 _ 60ml,250,60ml,22,38,amoxicillin 125mg+flucloxacillin 125mg / 5ml,مضادات العوامل الإنتانية,"إنتانات (الطرق التنفسية العلوية والسفلية، الأذن والأنف والحنجرة، الجلد والأنسجة الرخوة، الدم، البريتوان، الجهاز الهضمي، الجهاز البولي والتناسلي، السحايا، العظم والنقي، التامور وشغاف القلب)، السيلان البني، الصدمة السمية، الوقاية من الإنتان بعد العمل الجراح","إسهال، عسر الهضم، طفح، أعراض تحسسية، اضطرابات دموية، اضطرابات كبدية","لحمل، الإرضاع، القصور الكلوي، الرضع المصابين باليرقان، البورفيريا","البروبنسيد، الألوبورينول، الكلورامفينيكول، مانعات الحمل الفموية"
3879,Cefalex 250 _ 60ml,250,60ml,22,3,cephalexin 250mg / 5ml,مضادات العوامل الإنتانية,"إنتانات الطرق التنفسية، إنتانات الجلد والنسج الرخوة، إنتانات الطرق البولية والصفراوية والتناسلية، التهاب الأذن الوسطى، الإنتانات العظمية [للكبار 2-4غ/يوم على جرعات متساوية، الأطفال 25-50ملغ / كغ/يوم على 4 جرعات]",اضطرابات هضمية,اختبار وظائف الكلية قبل الاستعمال,البروبنسيد
3880,Augmenta 156 _ 60ml,156,60ml,22,39,amoxicillin 125mg+clavulanic acid 31mg / 5ml,مضادات العوامل الإنتانية,"معالجة جميع الإنتانات الناجمة عن جراثيم مقاومة للأموكسيسلين مثل إنتانات(الجهاز التنفسي العلوي والسفلي، الجهاز البولي والتناسلي، العظام، الجلد والأنسجة الرخوة) [للكبار 1ـ2 مضغوطة كل 8 ساعات، الأطفال 20ـ40 ملغ/كغ /يوم على جرعات]","إسهال، غثيان، عسر الهضم، شرى، طفح","الحمل، الإرضاع، القصور الكبدي، مراقبة وظيفة الكلية وصيغة الدم","البروبنسيد، الديسولفيرام، الألوبورينول"
3881,Augmenta 312 _ 100ml,312,100ml,22,39,amoxicillin 250mg+clavulanic acid 62mg / 5ml,مضادات العوامل الإنتانية,"معالجة جميع الإنتانات الناجمة عن جراثيم مقاومة للأموكسيسلين مثل إنتانات(الجهاز التنفسي العلوي والسفلي، الجهاز البولي والتناسلي، العظام، الجلد والأنسجة الرخوة) [للكبار 1ـ2 مضغوطة كل 8 ساعات، الأطفال 20ـ40 ملغ/كغ /يوم على جرعات]","إسهال، غثيان، عسر الهضم، شرى، طفح","الحمل، الإرضاع، القصور الكبدي، مراقبة وظيفة الكلية وصيغة الدم","البروبنسيد، الديسولفيرام، الألوبورينول"
3882,Augmenta 312 _ 60ml,312,60ml,22,39,amoxicillin 250mg+clavulanic acid 62mg / 5ml,مضادات العوامل الإنتانية,"معالجة جميع الإنتانات الناجمة عن جراثيم مقاومة للأموكسيسلين مثل إنتانات(الجهاز التنفسي العلوي والسفلي، الجهاز البولي والتناسلي، العظام، الجلد والأنسجة الرخوة) [للكبار 1ـ2 مضغوطة كل 8 ساعات، الأطفال 20ـ40 ملغ/كغ /يوم على جرعات]","إسهال، غثيان، عسر الهضم، شرى، طفح","الحمل، الإرضاع، القصور الكبدي، مراقبة وظيفة الكلية وصيغة الدم","البروبنسيد، الديسولفيرام، الألوبورينول"
3883,Augmenta 457 _ 60ml,457,60ml,22,39,amoxicillin 375mg+clavulanic acid 82mg / 5ml,مضادات العوامل الإنتانية,"معالجة جميع الإنتانات الناجمة عن جراثيم مقاومة للأموكسيسلين مثل إنتانات(الجهاز التنفسي العلوي والسفلي، الجهاز البولي والتناسلي، العظام، الجلد والأنسجة الرخوة) [للكبار 1ـ2 مضغوطة كل 8 ساعات، الأطفال 20ـ40 ملغ/كغ /يوم على جرعات]","إسهال، غثيان، عسر الهضم، شرى، طفح","الحمل، الإرضاع، القصور الكبدي، مراقبة وظيفة الكلية وصيغة الدم","البروبنسيد، الديسولفيرام، الألوبورينول"
3884,Clarithromycin Asia 125 _ 60ml,125,60ml,22,39,clarithromycin 125mg / 5ml,,,,,
3885,Clarithromycin Asia 250 _ 60ml,250,60ml,22,39,clarithromycin 250mg / 5ml,,,,,
3886,Oraxime 50 _ 60ml,50,60ml,22,39,cefpodoxime 50mg / 5ml,مضادات العوامل الإنتانية,"إنتانات الجهاز الهضمي، إنتان السحايا، تجرثم الدم، ذات الرئة، إنتان البريتوان، إنتانات الجهاز التنفسي والجلد، للوقاية بعد العمل الجراحي، إنتانات الجهاز البولي البسيطة [للكبار 100ـ200 ملغ مرتين/يوم، الأطفال 15 يوم ـ 6 أشهر 4 ملغ/كغ كل 12 ساعة، 6 أشهر ـ 2 سن","غثيان، قياء، إسهال، تفاعلات تحسسية","الحمل، الإرضاع، القصور الكلوي","البروبنسيد، مضادات الحموضة"
3887,Ospaine 400 _ 100ml,400,100ml,22,39,penicillin V 400mg / 5ml,مضادات العوامل الإنتانية,"إنتانات الجهاز التنفسي العلوي بالمكورات العقدية، إنتانات المكورات الرئوية، إنتانات الجلد والأنسجة الرخوة بالمكورات العنقودية، إنتان اللثة والبلعوم، الخراجات السنية واللثوية، إنتان الجيوب الأنفية الحاد [للكبار 0.5-1 مليون وحدة دولية كل 6ساعات قبل الطعام، ا","اضطرابات هضمية، دموية، تحسسية جلدية","الحمل، القصور الكلوي، مراقبة وظيفة الكلية والصيغة الدموية","البروبنسيد، الكلورامفينيكول، البولي ميكسين، النيومايسين، الأميكاسين، الجنتامايسين، الإريثرومايسين، السيفالوسبورينات، مانعات الحمل الفموية، حاصرات مستقبلات بيتا"
3888,Ospaine 400 _ 60ml,400,60ml,22,39,"penicillin V 400,000iu / 5ml",مضادات العوامل الإنتانية,"إنتانات الجهاز التنفسي العلوي بالمكورات العقدية، إنتانات المكورات الرئوية، إنتانات الجلد والأنسجة الرخوة بالمكورات العنقودية، إنتان اللثة والبلعوم، الخراجات السنية واللثوية، إنتان الجيوب الأنفية الحاد [للكبار 0.5-1 مليون وحدة دولية كل 6ساعات قبل الطعام، ا","اضطرابات هضمية، دموية، تحسسية جلدية","الحمل، القصور الكلوي، مراقبة وظيفة الكلية والصيغة الدموية","البروبنسيد، الكلورامفينيكول، البولي ميكسين، النيومايسين، الأميكاسين، الجنتامايسين، الإريثرومايسين، السيفالوسبورينات، مانعات الحمل الفموية، حاصرات مستقبلات بيتا"
3889,Distaclor 125 _ 60ml,125,60ml,22,26,cefaclor 125mg / 5ml,مضادات العوامل الإنتانية,"إنتانات(الطرق الصفراوية، الجهاز التنفسي، الجهاز البولي، الجلد والأنسجة الرخوة، الأذن والحنجرة) [للكبار 1-4 غ /يوم على 2-3 جرعات، الأطفال 20-40 ملغ/كغ /يوم على 2-3 جرعات]","إسهال، التهاب الكبد، اضطراب وظائف الكلية، أعراض تحسسية","الحمل، الإرضاع، القصور الكلوي",البروبنسيد
3890,Fixoral 100 _ 30ml,100,30ml,22,26,cefixime 100mg / 5ml,,,,,
3891,Dexamrit 0.5 _ 100ml,0.5,100ml,22,40,dexamethasone 0.5mg / 5ml,الهرمونات,"حالات التحسس المناعية(الذئبة الحمامية الجهازية، التهاب ماحول المفصل العقدي، التهاب الشريان الصدغي، ارتكاسات نقل الدم، الوذمة الوعائية العصبية، متلازمة ستيفنس جونسون)، الأمراض الرثوية العظمية والمفصلية والعضلية، الوهن العضلي الوخيم، الغدد الصم(فرط تنسج الك","اضطرابات استقلابية، اضطراب السوائل والشوارد، تأثيرات عضلية هيكلية، تأثيرات هضمية، جلدية، عصبية، عينية، تثبيط المناعة، تثبيط المحور النخامي الكظري، كسور عفوية، تأخر اندمال الجروح، تأهب للإنتان، تناذر كوشينغ، فرط ضغط الدم، فرط سكر الدم","فرط ضغط الدم، الداء السكري، الصرع، قصور القلب الاحتقاني، التدرن، العقبول العيني البسيط، يجب تعويض البوتاسيوم، التهاب قولون تقرحي غير نوعي، الأطفال، مراعاة التوقف التدريجي، الإكثار من السوائل، الشقيقة، قصور الكلية المزمن، تخلخل العظام، الأميبيا، عدم اكتمال","المدرات الطارحة للبوتاسيوم، الغليكوزيدات القلبية، خافضات سكر الدم، مضادات التخثر الفموية، مضادات الالتهاب غير الستيروئيدية، اللقاحات، مضادات الكولين، الفينتوئين، الكاربامازبين، الباربيتورات، البريميدون، الإفدرين، الريفامبيسين"
3892,Ketotiphen 1 _ 100ml,1,100ml,22,40,ketotifen 1mg / 5ml,مضادات التحسس,"للوقاية من هجمات الربو القصبي، التهاب القصبات التحسسي، الأعراض الربوية المرافقة لحمى الكلأ [للكبار 0.5-1 مضغوطة مرتين/يوم . الجرعة القصوى مضغوطتين /يوم ، للأطفال 6 أشهر – 3 سنوات 0.5 ملغ مرتين /يوم، الأطفال فوق 3 سنوات 1 ملغ مرتين/يوم ]","جفاف الفم، دوار","عدم قيادة الآليات، الكحول","المهدئات، المنومات، مضادات الهيستامين"
3893,"Neotropil 1,000 _ 100ml",1000,100ml,22,40,"piracetam 1,000mg / 5ml",الأدوية القلبية والوعائية,"معالجة الاضطرابات العقلية (العته الشيخي، الدوخة، فقد الذاكرة، ضعف التركيز، تغيرات المزاج)، الكحولية المزمنة، تناذر سحب الكحول، اضطرابات السلوك عند الأطفال، الحوادث الوعائية الدماغية، فقر الدم المنجلي، العمليات الجراحية في الرأس [للكبار 400-800 ملغ 3 مرات/","دوار، أرق، تهيج، زيادة وزن، اكتئاب","القصور الكلوي، الكهول، مراعاة الإيقاف التدريجي","الوارفارين، T4،T3"
3894,Potassium 210 _ 100ml,210,100ml,22,40,potassium 210mg / 5ml,المحاليل الوريدية والأملاح المعدنية,"تعويض نقص البوتاسيوم [للكبار 1-3 ملاعق كبيرة/يوم، للأطفال 5-10 سنوات 2-3 ملاعق صغيرة/يوم، 10-15 سنة 3 ملاعق صغيرة/يوم]",,,
3895,Salbutamol 2 _ 100ml,2,100ml,22,40,salbutamol 2mg / 5ml,أدوية جهاز التنفس,"توسيع القصبات في حالات الربو، انتفاخ الرئة، التهاب القصبات المزمن [للكبار 4 ملغ 3-4 مرات/يوم، للأطفال 2-6 سنوات 1-2 ملغ 3 ـ 4 مرات/يوم، 6-12 سنة 2 ملغ 3 ـ 4 مرات/يوم، فوق 12 سنة 2-4 ملغ 3-4 مرات/يوم]","رعشة خفيفة في العضلات المخططة، توسع أوعية دموية في الأطراف، توتر عصبي، صداع، خفقان","الانسمام الدرقي، الحمل، مراقبة سكر الدم عند السكريين، أمراض القلب الوعائية","الديجوكسين، الثيوفيللين، الستيروئيدات القشرية، المدرات"
3896,Uronta 25 _ 100ml,25,100ml,22,5,nitrofurantoin macrocrystals 25mg / 5ml,,,,,
3897,DeCough _ 100ml,,100ml,22,12,butamirate 15mg / 5ml,,,,,
3898,Cenvite _ 100ml,,100ml,22,12,A+E+C+B1+B2+B6+B12+PP+D+Fe+I+Mg+Cu+Zn+K+Cl+fol+Cr+Ni+…,,,,,
3899,Motiliosyr 1 _ 100ml,1,100ml,22,12,domperidone 5mg / 5ml,,,,,
3900,Kanabronchit _ 100ml,,100ml,22,13,codeine 5mg+guaifenesin 200mg / 5ml,,,,,
3901,Kanacytamol 120 _ 60ml,120,60ml,22,13,paracetamol 120mg / 5ml,,,,,
3902,Kanacytamol 120 _ 100ml,120,100ml,22,13,paracetamol 120mg / 5ml,,,,,
3903,KanadolCold _ 100ml,,100ml,22,13,chlorpheniramine 1mg+paracetamol 160mg+ps-ephedrine 15mg / 5ml,,,,,
3904,ActifedExpectorant _ 100ml,,100ml,22,19,guaifenesin 100mg+ps-ephedrine 30mg+triprolidine 1.25mg / 5ml,,,,,
3905,ActifedDM _ 100ml,,100ml,22,19,dextromethorphan 10mg+ps-ephedrine 30mg+triprolidine 1.25mg / 5ml,,,,,
3906,Clarityn 5 _ 100ml,5,100ml,22,19,loratadine 5mg / 5ml,,,,,
3908,Ergolin _ 12,,12,25,56,caffeine 100mg+ergotamine 2mg / supp,مضادات الألم,"معالجة الشقيقة والصداع الوعائي [ للكبار 2 مضغوطة أو تحميلة في بداية الهجمة،الجرعة القصوى (6 مضغوطات أو 2 تحميلة /يوم و10 مضغوطات أو 5 تحاميل / أسبوع)،الأطفال 3 ملغ/ يوم،الجرعة القصوى5 ملغ / أسبوع]","تجنب الكحول، عدم قيادة الآليات، تجنب الاستعمال المديد، إجراء تعداد كريات الدم البيض","الإريثرومايسين، الجنتامايسين، تروليندومايسين، حاصرات مستقبلات بيتا، السوماتريبتان","غثيان، قياء، بطء النبض، ألم الأطراف، ضعف عضلات الأطراف"
3909,Indomigraine _ 6,,6,25,35,caffeine 75mg+indomethacin 25mg+prochlorperazin 4mg / supp,,,,,
3911,Nimesulide 50 _ 10,50,10,25,35,nimesulide 50mg / supp,,,,,
3912,Spasmolen ad _ 12,,12,25,56,N-hyoscine 10mg+paracetamol 500mg / supp,أدوية الجهاز البولي التناسلي,"تشنجات الأنبوب الهضمي والطرق الصفراوية، تشنجات الجهاز البولي، الحصى البولية والصفراوية، عسر الطمث، التشنجات الولادية، المعالجة العرضية للقرحات الهضمية، فرط حركية الأمعاء، الإمساك التشنجي، القيء التالي للعمليات الجراحية [تحميلة 2-3 مرات/يوم]","قيادة الآليات، القصور الكبدي، القصور الكلوي، القصور الإكليلي، اضطراب نظم القلب، التهاب القصبات المزمن، الحمل، الإرضاع، فرط نشاط الدرق، ضخامة الموثة، الكحول","مضادات الاكتئاب ثلاثية الحلقة، مضادات داء باركنسون، الفينوثيازينات، مضادات التحسس، الغوانيدين، الأمانتدين، الوارفارين، الديزوبيراميد","جفاف الفم، إمساك، احتباس البول، نعاس، كثافة المفرزات القصبية، نادراً : عنانة، اتساع الحدقة، هبوط ضغط الدم"
3913,Spasmolen ad _ 6,,6,25,56,N-hyoscine 10mg+paracetamol 500mg / supp,أدوية الجهاز البولي التناسلي,"تشنجات الأنبوب الهضمي والطرق الصفراوية، تشنجات الجهاز البولي، الحصى البولية والصفراوية، عسر الطمث، التشنجات الولادية، المعالجة العرضية للقرحات الهضمية، فرط حركية الأمعاء، الإمساك التشنجي، القيء التالي للعمليات الجراحية [تحميلة 2-3 مرات/يوم]","قيادة الآليات، القصور الكبدي، القصور الكلوي، القصور الإكليلي، اضطراب نظم القلب، التهاب القصبات المزمن، الحمل، الإرضاع، فرط نشاط الدرق، ضخامة الموثة، الكحول","مضادات الاكتئاب ثلاثية الحلقة، مضادات داء باركنسون، الفينوثيازينات، مضادات التحسس، الغوانيدين، الأمانتدين، الوارفارين، الديزوبيراميد","جفاف الفم، إمساك، احتباس البول، نعاس، كثافة المفرزات القصبية، نادراً : عنانة، اتساع الحدقة، هبوط ضغط الدم"
3914,Voltaraze 12.5 _ 6,12.5,6,25,33,diclofenac sodium 12.5mg / supp,أدوية الجهاز الحركي,"مسكن للألم، خافض للحرارة، الوذمات الالتهابية غير الرثوية أو رضية المنشأ، الاضطرابات المفصلية العضلية (التهاب فقار لاصق، التهاب مفاصل تنكسي، نقرس، رضوض، وثي، خلع، التهاب أوتار، آلام قطنية)، الاضطرابات العضلية الهيكلية، التهاب المفاصل الرثوي الحاد والمزمن،","اضطرابات تنفسية، صداع، غثيان، دوار، طفح","عدم قيادة الآليات، الاضطرابات الهضمية المزمنة (التهاب القولون التقرحي، داء كرون)، الشرى، مراقبة الصيغة الدموية والوظيفة الكبدية عند الاستعمال المديد","الأسبرين، مضادات الالتهاب غير الستيروئيدية الأخرى، الستيروئيدات القشرية، المدرات، خافضات سكر الدم، الهيبارين، السلفاميدات، خافضات ضغط الدم، مضادات التخثر الفموية، مضادات الاكتئاب، الليثيوم، ميتوتريكسات، سيكلوسبورينات، الديجوكسين، مثبطات أنزيم الأنجيوتنسين"
3915,Voltaraze 25 _ 6,25,6,25,33,diclofenac sodium 25mg / supp,أدوية الجهاز الحركي,"مسكن للألم، خافض للحرارة، الوذمات الالتهابية غير الرثوية أو رضية المنشأ، الاضطرابات المفصلية العضلية (التهاب فقار لاصق، التهاب مفاصل تنكسي، نقرس، رضوض، وثي، خلع، التهاب أوتار، آلام قطنية)، الاضطرابات العضلية الهيكلية، التهاب المفاصل الرثوي الحاد والمزمن،","اضطرابات تنفسية، صداع، غثيان، دوار، طفح","عدم قيادة الآليات، الاضطرابات الهضمية المزمنة (التهاب القولون التقرحي، داء كرون)، الشرى، مراقبة الصيغة الدموية والوظيفة الكبدية عند الاستعمال المديد","الأسبرين، مضادات الالتهاب غير الستيروئيدية الأخرى، الستيروئيدات القشرية، المدرات، خافضات سكر الدم، الهيبارين، السلفاميدات، خافضات ضغط الدم، مضادات التخثر الفموية، مضادات الاكتئاب، الليثيوم، ميتوتريكسات، سيكلوسبورينات، الديجوكسين، مثبطات أنزيم الأنجيوتنسين"
3916,Dolopan 10 _ 10,10,10,25,32,N-hyoscine 10mg / supp,أدوية الجهاز البولي التناسلي,"تشنجات الأنبوب الهضمي والطرق الصفراوية، تشنجات الجهاز البولي، الحصى البولية والصفراوية، عسر الطمث، التشنجات الولادية، المعالجة العرضية للقرحات الهضمية، فرط حركية الأمعاء، الإمساك التشنجي، القيء التالي للعمليات الجراحية [10ـ20 ملغ 4 مرات/يوم، الجرعة القصوى","جفاف الفم، إمساك، احتباس البول، نعاس، كثافة المفرزات القصبية، نادراً : عنانة، اتساع الحدقة، هبوط ضغط الدم","قيادة الآليات، القصور الكبدي، القصور الكلوي، القصور الإكليلي، اضطراب نظم القلب، التهاب القصبات المزمن، الحمل، الإرضاع، فرط نشاط الدرق، ضخامة الموثة، الكحول","مضادات الاكتئاب ثلاثية الحلقة، مضادات داء باركنسون، الفينوثيازينات، مضادات التحسس، الغوانيدين، الأمانتدين، الوارفارين، الديزوبيراميد"
3917,Dolospasm comp _ 10,,10,25,32,drofenine 50mg+codeine 40mg+prophynazone 500mg / supp,,,,,
3918,Amrigesic _ 5,,5,25,40,dextropropoxyphene 50mg+paracetamol 325mg / cap,مضادات الألم,"إزالة أو تخفيف الآلام المتوسطة إلى الشديدة (الشقيقة ، آلام عصبية ، آلام سنية ، القولنجات الشديدة ، آلام العضلات ، بعد العمليات الجراحية). [2 كبسولة 3-4 مرات /يوم بعد الطعام أو 2 تحميلة / يوم ]","نعاس ، دوار ، صداع ، غثيان ، قياء ، إمساك ، آلام بطنية ، طفح","القصور الكلوي، الكبدي ، عدم قيادة الآليات ، تجنب الكحول ، تجنب الاستعمال المديد","مثبطات الجملة العصبية المركزية (المهدئات ، المنومات) ، مضادات الصرع (بخاصة الكاربامازبين) ، مضادات الاكتئاب ، الوارفارين"
3919,Newketoprofen 100 _ 6,100,6,25,37,ketoprofen 100mg / supp,,,,,
3920,Panatol 500 _ 6,500,6,25,37,paracetamol 500mg / supp,مضادات الألم,"تسكين الألم وتخفيض الحرارة لاسيما عند المرضى المتحسسين للأسبرين أو لديهم استعداد للنزف [الرضع دون 3 أشهر 10 ملغ/كغ /يوم، 3 أشهر – سنة 60-120 ملغ 3-4 مرات /يوم، 1-5 سنوات 120-250 ملغ 3-4 مرات /يوم، 6-12 سنة 250 ملغ 3–4 مرات /يوم، فوق 12 سنة 500 ملغ 3ـ4 مرا","طفح، اندفاعات تحسسية، نقص صفيحات الدم، نقص الكريات البيض","القصور الكلوي، القصور الكبدي، الذين لديهم استعداد للنزف (قرحة، التهاب معدة)","مضادات التخثر، الأدوية التي تؤثر على الكبد"
3921,Panatol 500 _ 10,500,10,25,37,paracetamol 500mg / supp,مضادات الألم,"تسكين الألم وتخفيض الحرارة لاسيما عند المرضى المتحسسين للأسبرين أو لديهم استعداد للنزف [الرضع دون 3 أشهر 10 ملغ/كغ /يوم، 3 أشهر – سنة 60-120 ملغ 3-4 مرات /يوم، 1-5 سنوات 120-250 ملغ 3-4 مرات /يوم، 6-12 سنة 250 ملغ 3–4 مرات /يوم، فوق 12 سنة 500 ملغ 3ـ4 مرا","طفح، اندفاعات تحسسية، نقص صفيحات الدم، نقص الكريات البيض","القصور الكلوي، القصور الكبدي، الذين لديهم استعداد للنزف (قرحة، التهاب معدة)","مضادات التخثر، الأدوية التي تؤثر على الكبد"
3922,Paracine _ 10,,10,25,37,N-hyoscine 10mg+paracetamol 500mg / supp,أدوية الجهاز البولي التناسلي,"تشنجات الأنبوب الهضمي والطرق الصفراوية، تشنجات الجهاز البولي، الحصى البولية والصفراوية، عسر الطمث، التشنجات الولادية، المعالجة العرضية للقرحات الهضمية، فرط حركية الأمعاء، الإمساك التشنجي، القيء التالي للعمليات الجراحية [1ـ2 كبسولة 3ـ4 مرات/يوم، تحميلة 2-3","جفاف الفم، إمساك، احتباس البول، نعاس، كثافة المفرزات القصبية، نادراً : عنانة، اتساع الحدقة، هبوط ضغط الدم","قيادة الآليات، القصور الكبدي، القصور الكلوي، القصور الإكليلي، اضطراب نظم القلب، التهاب القصبات المزمن، الحمل، الإرضاع، فرط نشاط الدرق، ضخامة الموثة، الكحول","مضادات الاكتئاب ثلاثية الحلقة، مضادات داء باركنسون، الفينوثيازينات، مضادات التحسس، الغوانيدين، الأمانتدين، الوارفارين، الديزوبيراميد"
